index,superlatives,degree_adverbs,comparative_adverbs,proper_nouns,dates,numbers,fp_pronouns,negations,pos_emotion,neg_emotion,time_related,sense_words,relationships,motion_words,exaggeration,vague_degree,spatial_words,ima_conjunctions,inf_verb,ima_verb,preposition,articles,ima_determiners,adjectives,claws_ambiguity,usas_ambiguity,synset_ambiguity,avg_sentence_len,contextual_imbalance_head,contextual_imbalance_body,body_punctuation,head_punctuation,readability,ap_num,ap_date,ap_title,alliteration,profanity,lexical_diversity,lexical_density,function_words,spelling_errors,class
1,0.0024875621890547263,0.2,0.13333333333333333,0.224,0.0,0.012437810945273632,0.23076923076923078,0.0,0.009950248756218905,0.014925373134328358,0.05970149253731343,0.004975124378109453,0.01990049751243781,0.012224938875305624,0.004975124378109453,0.004975124378109453,0.0,0.23076923076923078,0.13414634146341464,0.7073170731707317,0.08955223880597014,0.11691542288557213,0.0,0.07960199004975124,0.24938875305623473,0.5232273838630807,0.39592502037489813,0.12984126984126984,0.5711305013392121,0.6093037633383712,0.019907571987202274,0.0,0.6064666666666667,0.0,1.0,1.0,0.0,0.0,0.6136919315403423,0.589242053789731,0.41075794621026895,0.029339853300733496,1
2,0.0,0.047619047619047616,0.047619047619047616,0.17094017094017094,0.0,0.0,0.5454545454545454,0.010471204188481676,0.002617801047120419,0.005235602094240838,0.0549738219895288,0.002617801047120419,0.005235602094240838,0.007731958762886598,0.007853403141361256,0.005235602094240838,0.010471204188481676,0.13043478260869565,0.07042253521126761,0.647887323943662,0.09424083769633508,0.12827225130890052,0.0,0.08900523560209424,0.2422680412371134,0.41237113402061853,0.37955326460481104,0.13614035087719298,0.5684143676319056,0.6170340445354936,0.02840466926070039,0.0,0.5956666666666667,0.0,1.0,1.0,0.16666666666666666,0.002577319587628866,0.5902061855670103,0.5979381443298969,0.4020618556701031,0.06443298969072164,1
3,0.00425531914893617,0.1111111111111111,0.0,0.16393442622950818,0.01702127659574468,0.00851063829787234,0.125,0.01702127659574468,0.01702127659574468,0.00425531914893617,0.03404255319148936,0.0,0.0,0.016666666666666666,0.01276595744680851,0.0,0.00425531914893617,0.5714285714285714,0.2,0.48,0.11914893617021277,0.14893617021276595,0.0,0.09361702127659574,0.20416666666666666,0.4875,0.3777777777777778,0.12307692307692307,0.577163715660572,0.6213695429860694,0.01758957654723127,0.0,0.5936666666666666,0.0,1.0,1.0,0.0,0.0,0.5666666666666667,0.575,0.425,0.016666666666666666,1
4,0.0,0.08333333333333333,0.0,0.26666666666666666,0.0,0.037037037037037035,0.0,0.005291005291005291,0.015873015873015872,0.0,0.042328042328042326,0.010582010582010581,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.21428571428571427,0.5357142857142857,0.15343915343915343,0.10582010582010581,0.0,0.07407407407407407,0.2708333333333333,0.3802083333333333,0.3319444444444445,0.14222222222222222,0.5670715449377894,0.6087291959247998,0.02566158781074579,0.0,0.5176000000000001,1.0,1.0,0.0,0.6666666666666666,0.0,0.7083333333333334,0.6041666666666666,0.3958333333333333,0.15625,1
5,0.002066115702479339,0.0,0.0,0.15286624203821655,0.004132231404958678,0.03512396694214876,0.5555555555555556,0.002066115702479339,0.004132231404958678,0.006198347107438017,0.06198347107438017,0.002066115702479339,0.0,0.010183299389002037,0.008264462809917356,0.0,0.002066115702479339,0.037037037037037035,0.2236842105263158,0.47368421052631576,0.13016528925619836,0.09504132231404959,0.3076923076923077,0.09504132231404959,0.20366598778004075,0.5560081466395111,0.37379497623896807,0.19254901960784315,0.5778252774228652,0.6216508731677276,0.022435897435897436,0.02702702702702703,0.6974,1.0,1.0,1.0,0.0,0.0,0.5295315682281059,0.6109979633401222,0.3890020366598778,0.04276985743380855,1
6,0.002373887240356083,0.10810810810810811,0.05405405405405406,0.15948275862068967,0.0017804154302670622,0.027299703264094956,0.2916666666666667,0.0035608308605341245,0.006528189910979229,0.005341246290801187,0.04391691394658754,0.0017804154302670622,0.0011869436201780415,0.014184397163120567,0.007121661721068249,0.002967359050445104,0.005934718100890208,0.27956989247311825,0.12462006079027356,0.5714285714285714,0.10979228486646884,0.1026706231454006,0.18181818181818182,0.07893175074183977,0.2393617021276596,0.46867612293144206,0.41418439716312055,0.16835820895522388,0.502000305770586,0.6211448582893205,0.022418604651162792,0.0,0.6464000000000001,0.0,0.0,1.0,0.0,0.0,0.4450354609929078,0.5591016548463357,0.44089834515366433,0.04491725768321513,1
7,0.0,0.09090909090909091,0.09090909090909091,0.036036036036036036,0.002638522427440633,0.018469656992084433,0.13333333333333333,0.0,0.005277044854881266,0.002638522427440633,0.07651715039577836,0.0158311345646438,0.002638522427440633,0.0234375,0.002638522427440633,0.005277044854881266,0.002638522427440633,0.3076923076923077,0.15584415584415584,0.6103896103896104,0.12401055408970976,0.11609498680738786,0.0,0.08179419525065963,0.1875,0.453125,0.43385416666666665,0.16,0.5375983598642051,0.6248884092435677,0.017557861133280128,0.0,0.6328666666666667,0.0,1.0,1.0,0.2,0.0,0.5911458333333334,0.5755208333333334,0.4244791666666667,0.0026041666666666665,1
8,0.0033707865168539327,0.0,0.024390243902439025,0.10619469026548672,0.0011235955056179776,0.021348314606741574,0.24074074074074073,0.006741573033707865,0.008988764044943821,0.0,0.060674157303370786,0.0,0.0022471910112359553,0.0189520624303233,0.0022471910112359553,0.0022471910112359553,0.014606741573033709,0.4146341463414634,0.0972972972972973,0.6486486486486487,0.11348314606741573,0.10224719101123596,0.2,0.08202247191011236,0.22853957636566333,0.4559643255295429,0.421850613154961,0.115,0.5657811839732209,0.628699770384822,0.023068669527896997,0.04081632653061224,0.5284666666666666,1.0,1.0,1.0,0.0,0.0,0.47714604236343366,0.5418060200668896,0.45819397993311034,0.01560758082497213,1
9,0.0,0.0,0.11764705882352941,0.06382978723404255,0.0,0.020671834625323,0.0,0.012919896640826873,0.012919896640826873,0.002583979328165375,0.03617571059431524,0.00516795865633075,0.0,0.007633587786259542,0.002583979328165375,0.00516795865633075,0.002583979328165375,0.2222222222222222,0.16216216216216217,0.527027027027027,0.11369509043927649,0.10077519379844961,0.125,0.10852713178294573,0.16539440203562342,0.4300254452926209,0.38999151823579303,0.17466666666666666,0.5755338872472445,0.6341028028443734,0.020150138285262742,0.0,0.6328666666666667,0.0,0.0,1.0,0.0,0.0,0.5674300254452926,0.5470737913486005,0.4529262086513995,0.043256997455470736,1
10,0.0013605442176870747,0.24242424242424243,0.06060606060606061,0.28688524590163933,0.0013605442176870747,0.012244897959183673,0.2857142857142857,0.005442176870748299,0.004081632653061225,0.006802721088435374,0.044897959183673466,0.006802721088435374,0.004081632653061225,0.008108108108108109,0.009523809523809525,0.006802721088435374,0.0013605442176870747,0.2,0.11888111888111888,0.6573426573426573,0.10204081632653061,0.09251700680272108,0.125,0.05170068027210884,0.21621621621621623,0.43783783783783786,0.38972972972972975,0.11746031746031747,0.5179320762140883,0.6047355431959472,0.025127681307456587,0.0,0.5963333333333334,0.0,1.0,1.0,0.0,0.0013513513513513514,0.5567567567567567,0.5756756756756757,0.4243243243243243,0.03918918918918919,1
